secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
Attrition_Flag,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,1.0,0.952,0.9432773109243697,0.952,-2793.605427465271,500,500,0.008005683439974876,0.9919943165600253,1.0000000000000002,476,0.04199711603731493,0.9187300150783285,0.9607271311156435,476
Attrition_Flag,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,1.0,1.0,0.942,1.0,-2900.0289999810043,500,500,0.007624340461552137,0.9923756595384479,1.0,500,0.0413724587444978,0.917943812143745,0.9593162708882428,500
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.4444444444444444,0.027190332326283987,0.2222222222222222,0.027190332326283987,-0.28384891310821003,331,331,0.5445701854068423,0.18877852109766458,0.7333487065045069,9,0.48418592377516445,0.06322510711784671,0.5474110308930111,9
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.25210084033613445,0.3595166163141994,0.24369747899159663,0.3595166163141994,-0.009803538018063607,331,331,0.15435345666158365,0.18267633525859658,0.33702979192018023,119,0.15268127666512818,0.17537185114121032,0.3280531278063385,119
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.22429906542056074,0.6465256797583081,0.205607476635514,0.6465256797583081,-0.021391190305662403,331,331,0.11120778130217329,0.17355693888337287,0.28476472018554616,214,0.10783686077250665,0.15688042148952547,0.2647172822620321,214
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.21323529411764705,0.8217522658610272,0.20588235294117646,0.8217522658610272,-0.0083492152752454,331,331,0.0970013027562136,0.1687282222891307,0.2657295250453443,272,0.09578433070836989,0.16208616661221248,0.25787049732058237,272
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.20875420875420875,0.8972809667673716,0.19865319865319866,0.8972809667673716,-0.011433381728158325,331,331,0.09215137963561529,0.16639745022385374,0.25854882985946903,297,0.09049889302299247,0.1572516637050205,0.24775055672801297,297
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.2161290322580645,0.9365558912386707,0.1967741935483871,0.9365558912386707,-0.02202293170845907,331,331,0.09134027890564655,0.17393350905597138,0.26527378796161794,310,0.0882808592949082,0.15634528580512203,0.24462614510003022,310
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.221875,0.9667673716012085,0.19375,0.9667673716012085,-0.03213455506288355,331,331,0.09074898336243553,0.17979967124374024,0.2705486546061758,320,0.08639898348862557,0.15418329439777584,0.2405822778864014,320
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.21846153846153846,0.9818731117824774,0.19076923076923077,0.9818731117824774,-0.031562462308078326,331,331,0.08956161938080265,0.17696960362992215,0.2665312230107248,325,0.0852394749946038,0.15176186401846326,0.23700133901306705,325
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.21951219512195122,0.9909365558912386,0.18902439024390244,0.9909365558912386,-0.034774902159190976,331,331,0.08930512984025027,0.17810660951530635,0.2674117393555566,328,0.0845581779097711,0.1503452131365711,0.2349033910463422,328
Education_Level,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Total_Ct_Chng_Q4_Q1""]",3,0.22054380664652568,1.0,0.1903323262839879,1.0,-0.03448533651280432,331,331,0.0890493140675451,0.1792252025989521,0.2682745166664972,331,0.08439424461998382,0.1516878572830273,0.23608210190301113,331
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.16666666666666666,0.019933554817275746,0.0,0.019933554817275746,-0.16785130275044918,301,301,0.5334494524381636,0.030053369748306667,0.5635028221864702,6,0.3903342879021653,3.384324554477539e-17,0.39033428790216534,6
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.2537313432835821,0.44518272425249167,0.17164179104477612,0.44518272425249167,-0.0959662143416613,301,301,0.14593266400542534,0.18762819244347154,0.3335608564488969,134,0.1272184270423775,0.11718348574039011,0.24440191278276763,134
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23076923076923078,0.6910299003322259,0.15384615384615385,0.6910299003322259,-0.08845420441411855,301,301,0.11389163866992327,0.17870554791039303,0.2925971865803163,208,0.09797947947191962,0.11113344672235331,0.20911292619427294,208
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.22746781115879827,0.7740863787375415,0.15879828326180256,0.7740863787375415,-0.0787766588274755,301,301,0.10713985572286558,0.17831822923662818,0.28545808495949376,233,0.0937497716326031,0.11745753133796376,0.21120730297056686,233
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23684210526315788,0.8837209302325582,0.17293233082706766,0.8837209302325582,-0.07382604984777091,301,301,0.10172825508366404,0.18972428942742983,0.29145254451109387,266,0.09072609320904987,0.13222541448584335,0.22295150769489322,266
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.2302158273381295,0.9235880398671097,0.18345323741007194,0.9235880398671097,-0.053754691774559674,301,301,0.09856889550718931,0.1846084993173522,0.2831773948245415,278,0.09078198377577867,0.14237673267535497,0.23315871645113365,278
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23859649122807017,0.946843853820598,0.1824561403508772,0.946843853820598,-0.06493603474919826,301,301,0.09855333831945834,0.19279636874772782,0.29134970706718616,285,0.08948012689218887,0.141939264481756,0.23141939137394488,285
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23711340206185566,0.9667774086378738,0.17869415807560138,0.9667774086378738,-0.06749740448149025,301,301,0.0973352315720776,0.19187090852467228,0.2892061400967499,291,0.08785622149064734,0.13895230785665655,0.2268085293473039,291
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23310810810810811,0.9833887043189369,0.1858108108108108,0.9833887043189369,-0.05448525057136076,301,301,0.09595855394498809,0.18854815218718673,0.2845067061321748,296,0.08841748158578733,0.14562734669888242,0.23404482828466974,296
Dependent_count,"[""Avg_Open_To_Buy"", ""Credit_Limit"", ""Income_Category"", ""Total_Amt_Chng_Q4_Q1""]",4,0.23920265780730898,1.0,0.18272425249169436,1.0,-0.06535661871273166,301,301,0.09600168660284697,0.1944882515097478,0.29048993811259477,301,0.08712849501585168,0.14315815445980484,0.23028664947565652,301
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.5368421052631579,0.2785923753665689,0.3157894736842105,0.2785923753665689,-0.3474900319306178,341,341,0.19662665911108207,0.43709691268247836,0.6337235717935604,95,0.18383305437894262,0.23103226162043158,0.4148653159993742,95
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.4375,0.7038123167155426,0.32916666666666666,0.7038123167155426,-0.15044875271796398,341,341,0.12454574600772517,0.37621174699248483,0.50075749300021,240,0.11808404151510832,0.27281594056579545,0.39089998208090376,240
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.4,0.8504398826979472,0.32068965517241377,0.8504398826979472,-0.10574520973388517,341,341,0.11205865968888301,0.345277993783787,0.45733665347267,290,0.10683577832714491,0.2696159325146303,0.3764517108417752,290
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.3851132686084142,0.906158357771261,0.3300970873786408,0.906158357771261,-0.07224408237892235,341,341,0.10788381810841319,0.33258208257457905,0.44046590068299224,309,0.10430148989703186,0.28003262295320935,0.3843341128502412,309
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.38485804416403785,0.9296187683284457,0.3312302839116719,0.9296187683284457,-0.07040286652165716,341,341,0.10651636866676606,0.3329784630931628,0.4394948317599289,317,0.10307900336831965,0.28171147468077723,0.3847904780490969,317
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.38006230529595014,0.9413489736070382,0.32710280373831774,0.9413489736070382,-0.0691926026773476,341,341,0.10560889633517656,0.3286761973763316,0.43428509371150814,321,0.1021191825672969,0.2780878328121321,0.380207015379429,321
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.37920489296636084,0.9589442815249267,0.327217125382263,0.9589442815249267,-0.06786512168515368,341,341,0.10460090862518662,0.32830701205271556,0.4329079206779022,327,0.10119644311346743,0.2786251164088347,0.3798215595223021,327
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.3795180722891566,0.9736070381231672,0.32831325301204817,0.9736070381231672,-0.06686387831445503,341,341,0.10383524359766061,0.32897856016613664,0.43281380376379724,332,0.1005241184818253,0.28001500005916524,0.38053911854099054,332
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.37797619047619047,0.9853372434017595,0.3273809523809524,0.9853372434017595,-0.06596682131221737,341,341,0.1031409264165134,0.3277850452624379,0.4309259716789513,336,0.0998580506828905,0.27940315737319593,0.37926120805608643,336
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2""]",4,0.375366568914956,1.0,0.3225806451612903,1.0,-0.06864580656133815,341,341,0.10225132776014889,0.3256292943394401,0.427880622099589,341,0.09875622293871061,0.27517894670195364,0.37393516964066426,341
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.5365853658536586,0.18594104308390022,0.47560975609756095,0.18594104308390022,-0.09523100938494276,441,441,0.21100178376302892,0.4294472560322624,0.6404490397952913,82,0.21130287095257932,0.37104979924785914,0.5823526702004385,82
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.4395973154362416,0.6757369614512472,0.348993288590604,0.6757369614512472,-0.12612428697971698,441,441,0.11199720520368789,0.3843674423068751,0.496364647510563,298,0.107613586585601,0.29710831897899714,0.40472190556459814,298
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.4239766081871345,0.7755102040816326,0.3391812865497076,0.7755102040816326,-0.11599686494683381,441,441,0.10418078856041263,0.3727306491867656,0.4769114377471782,342,0.09985614633549722,0.29103951878161494,0.39089566511711216,342
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.4143646408839779,0.8208616780045351,0.3370165745856354,0.8208616780045351,-0.10470915052286534,441,441,0.10097305833165365,0.3647773118981962,0.46575037022984983,362,0.09693475095926629,0.2902605800938301,0.3871953310530964,362
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.4052631578947368,0.8616780045351474,0.33421052631578946,0.8616780045351474,-0.095259250519832,441,441,0.09824581005713268,0.35708837264163223,0.4553341826987649,380,0.09443847160635216,0.2886505001196714,0.3830889717260236,380
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.40359897172236503,0.8820861678004536,0.32904884318766064,0.8820861678004536,-0.09977365721072992,441,441,0.09705001592846513,0.35601663559707947,0.4530666515255446,389,0.092987797670532,0.2842266157467939,0.3772144134173259,389
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.3954659949622166,0.9002267573696145,0.3224181360201511,0.9002267573696145,-0.09693939394903268,441,441,0.09575287160898088,0.3485913594128602,0.44434423102184106,397,0.09157619106711828,0.27833189393206065,0.36990808499917893,397
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.3910891089108911,0.9160997732426304,0.31683168316831684,0.9160997732426304,-0.09810320303555661,441,441,0.0947434041628401,0.34474323854470096,0.43948664270754106,404,0.09037064099858261,0.27337162509918495,0.36374226609776755,404
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.38686131386861317,0.9319727891156463,0.31143552311435524,0.9319727891156463,-0.09921976696151028,441,441,0.09375674159624636,0.34103061464371387,0.43478735623996023,411,0.0891921315042592,0.2685855766509321,0.3577777081551913,411
Income_Category,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Education_Level"", ""Months_Inactive_12_mon""]",4,0.3741496598639456,1.0,0.30839002267573695,1.0,-0.08541521105395672,441,441,0.08996222329533737,0.33025533742986474,0.4202175607252021,441,0.0858971576350514,0.26709610491313324,0.35299326254818464,441
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.4878048780487805,0.1105121293800539,0.3170731707317073,0.1105121293800539,-0.2464685310064344,371,371,0.29261061794023524,0.34254429554432664,0.6351549134845619,41,0.2741958574535571,0.19564613898988575,0.4698419964434429,41
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.49489795918367346,0.5283018867924528,0.33163265306122447,0.5283018867924528,-0.24311211415478992,371,371,0.138638266286429,0.4256769001828971,0.5643151664693261,196,0.13070876974782025,0.2695147148877718,0.40022348463559204,196
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.458955223880597,0.7223719676549866,0.3582089552238806,0.7223719676549866,-0.14346506910174267,371,371,0.11847939307905675,0.4002955412136814,0.5187749342927381,268,0.1140652801125503,0.30317999945481316,0.41724527956736346,268
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.43853820598006643,0.8113207547169812,0.3488372093023256,0.8113207547169812,-0.1247285431304725,371,371,0.1114158225599623,0.38360480533156877,0.49502062789153106,301,0.10707112187608114,0.29720652586333896,0.4042776477394201,301
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.43260188087774293,0.8598382749326146,0.3573667711598746,0.8598382749326146,-0.10391404816450281,371,371,0.10809843220469578,0.37935462837742484,0.4874530605821206,319,0.10460462283760086,0.3067616385267651,0.41136626136436594,319
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.42011834319526625,0.9110512129380054,0.3609467455621302,0.9110512129380054,-0.08060520550778494,371,371,0.10466106126427133,0.3686854862865076,0.47334654755077893,338,0.10187327509842103,0.3115727252350945,0.41344600033351553,338
Marital_Status,"[""Avg_Open_To_Buy"", ""Customer_Age"", ""Total_Revolving_Bal""]",3,0.414985590778098,0.9353099730458221,0.37175792507204614,0.9353099730458221,-0.05855898168373379,371,371,0.10313194151346328,0.364350465974662,0.46748240748812525,347,0.10117742391064577,0.3225733705716946,0.4237507944823404,347
